user_id,score,reason,created_at,survey_id,excluded_from_calculations,origin_url
a967e087-eb8e-58de-b3e4-857068ae3f97,0,Because you’re simply charging abt the end for background,2023-10-16 07:47:54 -0700,1799760417,FALSE,https://www.sittercity.com/sitter/background_check_id_failed?return_path=%2Fcomplete_check_id%3Fjwt%3DeyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJhOTY3ZTA4Ny1lYjhlLTU4ZGUtYjNlNC04NTcwNjhhZTNmOTciLCJleHAiOjE2OTc0Njc5NjAsImlhdCI6MTY5NzQ2NzY2MCwic2Vzc2lvbl9pZCI6IjY2NmMwYjhmLWFhMzEtNDRmYS1hNDU4LTlmNTFjMzBiOWE0YiIsIm9wZXJhdGlvbnMiOlsiY29tLnNpdHRlcmNpdHkuam9iczpKb2IuYXBwbHkiLCJjb20uc2l0dGVyY2l0eS5qb2JzOkFwcGxpY2F0aW9uLnJlYWQuY3JlYXRlZCIsImNvbS5zaXR0ZXJjaXR5LnByb2ZpbGVzOlByb2ZpbGUucmVhZC5jcmVhdGVkIiwiY29tLnNpdHRlcmNpdHkuam9iczpBcHBsaWNhdGlvbi5yZWFkLm9yaWdpbmFsIiwiY29tLnNpdHRlcmNpdHkubWVzc2FnZXM6Q29udmVyc2F0aW9uLnJlYWQiLCJjb20uc2l0dGVyY2l0eS5tZXNzYWdlczpDb252ZXJzYXRpb24ucmVzcG9uZCIsImNvbS5zaXR0ZXJjaXR5LnBheW1lbnRzOlBheW1lbnRSZXF1ZXN0LmNyZWF0ZSJdfQ.5RoxgP0c8-GaAV94j_HwYGpx3e5Au_3m00HU82QEqh4%26openid.assoc_handle%3Db49559d7-1444-42f5-9439-76e1be47967d%26openid.assoc_type%3DHMAC-SHA256%26openid.ax.mode%3Dfetch_request%26openid.ax.required%3Dguid%252Cemail%26openid.ax.type.email%3Dhttp%253A%252F%252Fopenid.net%252Fschema%252Fcontact%252Finternet%252Femail%26openid.ax.type.guid%3Dhttp%253A%252F%252Fopenid.net%252Fschema%252Fperson%252Fguid%26openid.claimed_id%3Dhttps%253A%252F%252Fauth.sittercity.com%252Faccount%252Fa967e087-eb8e-58de-b3e4-857068ae3f97%26openid.identity%3Dhttps%253A%252F%252Fauth.sittercity.com%252Faccount%252Fa967e087-eb8e-58de-b3e4-857068ae3f97%26openid.mode%3Did_res%26openid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.ns.ax%3Dhttp%253A%252F%252Fopenid.net%252Fsrv%252Fax%252F1.0%26openid.ns.ui%3Dhttp%253A%252F%252Fspecs.openid.net%252Fextensions%252Fui%252F1.0%26openid.op_endpoint%3Dhttps%253A%252F%252Fauth.sittercity.com%252Fauthenticate%252Fopenid%26openid.realm%3Dhttps%253A%252F%252F%252A.sittercity.com%26openid.response_nonce%3D2023-10-16T14%253A47%253A40ZJw285Jne8yQ%253D%26openid.return_to%3Dhttps%253A%252F%252Fwww.sittercity.com%252Fcomplete_check_id%26openid.sig%3DSA7AhxQ4%252F%252FRavoc3xLjBYp6spO8niDzJAjXQiqVzAHo%253D%26openid.signed%3Dop_endpoint%252Cclaimed_id%252Cidentity%252Creturn_to%252Cresponse_nonce%252Cassoc_handle%26openid.ui.icon%3Dtrue%26openid.ui.mode%3Dpopup%26refresh%3DeyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJhOTY3ZTA4Ny1lYjhlLTU4ZGUtYjNlNC04NTcwNjhhZTNmOTciLCJleHAiOjE3MDUyNDM2NjAsImlhdCI6MTY5NzQ2NzY2MCwic2Vzc2lvbl9pZCI6IjY2NmMwYjhmLWFhMzEtNDRmYS1hNDU4LTlmNTFjMzBiOWE0YiIsInJlZnJlc2hfdXJsIjoiaHR0cHM6Ly9hdXRoLnNpdHRlcmNpdHkuY29tL3JlZnJlc2giLCJ0b2tlbl9jaGFpbl9pZCI6IjQ0OTE1NGU0LTJkMGUtNGM3My1hMDYwLTgxMTQ1ODFjYmI2NiJ9.7gSgXajsRsZ1sbEw0Kd2C-Yian1q_vsOdAOBIn_yiJc
ec23ee85-27b6-505b-b32a-2a165b5292bc,0,"Because I tried to create an account to find a babysitter for my daughter, and it wouldn’t let me because it said I already had one I was able to log into it, but now it is set to where I’m the babysitter, but I need it to be to where I can find one and I can’t figure it out so I guess I will have to use a different thing",2023-10-18 06:55:46 -0700,1801925521,FALSE,https://www.sittercity.com/provider/my-job-applications
454bb083-2963-5d1d-a88c-9c32bbc4c68e,0,"I am not paying a subscription fee for this service. This is a terrible business model that I will not ever use or recommend! If you want to charge both the customer and the service provider, then use a model similar to Rover or Taskrabbit. Why would I pay monthly to find one or two quality babysitters?",2023-10-18 19:50:29 -0700,1802559749,FALSE,https://www.sittercity.com/account/questionnaire?job_id=13272031&trigger=job+closed
b12589fb-02a7-5975-8a7f-711af60a7afd,0,Badly set up. Hard to use.,2023-10-20 16:34:39 -0700,1804482260,FALSE,https://www.sittercity.com/messaging/inbox?utm_medium=Email&utm_source=sitter-message-received&utm_campaign=seeker_to_provider&utm_content=headline
04990472-d908-51cc-b280-d13e700e8187,0,"Yes, I have many years of experience and none of your clients actually follow thru on the hiring process. Also your platform of communication isn't good. We don't receive notifications or information in a timely seamless manner. Thanks ",2023-10-22 07:44:21 -0700,1805283501,FALSE,https://www.sittercity.com/direct_jobs/13273298?utm_medium=Email&utm_source=20231022-daily-jobs&utm_campaign=2021_SCSitter_Jobs_Daily&utm_content=job-one
64c9467d-06ae-5757-86b9-09489303b875,0,sucks,2023-10-19 11:15:23 -0700,1803292596,FALSE,https://www.sittercity.com/account/transactions
123e2af6-ebfe-56fb-9a1a-545c23debe8a,0,Buy background checks after paying.,2023-10-22 17:55:04 -0700,1805539232,FALSE,https://www.sittercity.com/account/seekers/upgrade
3675a4d9-c910-5316-9498-c4bde991f0a5,0,Unnecessary services. I need a babysitter but payments are required before searching to find one,2023-10-23 15:07:05 -0700,1806593315,FALSE,https://www.sittercity.com/registration?return_path=%2Fcomplete_check_id%3Fjwt%3DeyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIzNjc1YTRkOS1jOTEwLTUzMTYtOTQ5OC1jNGJkZTk5MWYwYTUiLCJleHAiOjE2OTgwOTkxMTMsImlhdCI6MTY5ODA5ODgxMywic2Vzc2lvbl9pZCI6Ijg4Y2Q1MTRjLTBjY2QtNDY4OS1iOWRiLTE4YjM4NDE1ZTYyMiIsIm9wZXJhdGlvbnMiOlsiY29tLnNpdHRlcmNpdHkuam9iczpKb2IuYXBwbHkiLCJjb20uc2l0dGVyY2l0eS5qb2JzOkFwcGxpY2F0aW9uLnJlYWQuY3JlYXRlZCIsImNvbS5zaXR0ZXJjaXR5LnByb2ZpbGVzOlByb2ZpbGUucmVhZC5jcmVhdGVkIiwiY29tLnNpdHRlcmNpdHkuam9iczpBcHBsaWNhdGlvbi5yZWFkLm9yaWdpbmFsIiwiY29tLnNpdHRlcmNpdHkubWVzc2FnZXM6Q29udmVyc2F0aW9uLnJlYWQiLCJjb20uc2l0dGVyY2l0eS5tZXNzYWdlczpDb252ZXJzYXRpb24ucmVzcG9uZCIsImNvbS5zaXR0ZXJjaXR5LnBheW1lbnRzOlBheW1lbnRSZXF1ZXN0LmNyZWF0ZSJdfQ.pol8JwB0BvM2tYq67fxpcsEEzJqinASRBln1Mf2TFeQ%26openid.assoc_handle%3Db49559d7-1444-42f5-9439-76e1be47967d%26openid.assoc_type%3DHMAC-SHA256%26openid.ax.mode%3Dfetch_request%26openid.ax.required%3Dguid%252Cemail%26openid.ax.type.email%3Dhttp%253A%252F%252Fopenid.net%252Fschema%252Fcontact%252Finternet%252Femail%26openid.ax.type.guid%3Dhttp%253A%252F%252Fopenid.net%252Fschema%252Fperson%252Fguid%26openid.claimed_id%3Dhttps%253A%252F%252Fauth.sittercity.com%252Faccount%252F3675a4d9-c910-5316-9498-c4bde991f0a5%26openid.identity%3Dhttps%253A%252F%252Fauth.sittercity.com%252Faccount%252F3675a4d9-c910-5316-9498-c4bde991f0a5%26openid.mode%3Did_res%26openid.ns%3Dhttp%253A%252F%252Fspecs.openid.net%252Fauth%252F2.0%26openid.ns.ax%3Dhttp%253A%252F%252Fopenid.net%252Fsrv%252Fax%252F1.0%26openid.ns.ui%3Dhttp%253A%252F%252Fspecs.openid.net%252Fextensions%252Fui%252F1.0%26openid.op_endpoint%3Dhttps%253A%252F%252Fauth.sittercity.com%252Fauthenticate%252Fopenid%26openid.realm%3Dhttps%253A%252F%252F%252A.sittercity.com%26openid.response_nonce%3D2023-10-23T22%253A06%253A53ZgZ3bY3o3%252FlA%253D%26openid.return_to%3Dhttps%253A%252F%252Fwww.sittercity.com%252Fcomplete_check_id%26openid.sig%3DvJrAi2zZOPRXq6uKsEaut3O2DhBbx7SwaZN1PRfuZ6A%253D%26openid.signed%3Dop_endpoint%252Cclaimed_id%252Cidentity%252Creturn_to%252Cresponse_nonce%252Cassoc_handle%26openid.ui.icon%3Dtrue%26openid.ui.mode%3Dpopup%26refresh%3DeyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIzNjc1YTRkOS1jOTEwLTUzMTYtOTQ5OC1jNGJkZTk5MWYwYTUiLCJleHAiOjE3MDU4NzQ4MTMsImlhdCI6MTY5ODA5ODgxMywic2Vzc2lvbl9pZCI6Ijg4Y2Q1MTRjLTBjY2QtNDY4OS1iOWRiLTE4YjM4NDE1ZTYyMiIsInJlZnJlc2hfdXJsIjoiaHR0cHM6Ly9hdXRoLnNpdHRlcmNpdHkuY29tL3JlZnJlc2giLCJ0b2tlbl9jaGFpbl9pZCI6ImJkZTM0ODIwLWEyYjAtNDQ3MC05YzdjLWViZjk1MjFlMDFiYSJ9.X3p6YbSdULX276NJtc7Ra4Qv5QbJANUSRBVMSsXf4GY
9dd50dfa-8893-5d5c-a040-ee66cca09c21,0,Not going any responses,2023-10-24 07:00:11 -0700,1807198244,FALSE,https://www.sittercity.com/provider/my-job-applications
7cdb6add-a70f-5589-8b9d-8a2dbea5774d,0,Because it’s not helping me,2023-10-25 19:04:23 -0700,1808899947,FALSE,https://www.sittercity.com/babysitting-jobs/ms/horn-lake/13275018?distance=25&index_in_results=1&page=1&per_page=15&search_strategy=babysitter_job&searcher_id=20561851&sort=post_date&zipcode=38122
80aca07a-c906-52be-80f9-c91f2deb032a,0,"There is absolutely NO customer service.  A charge of $168 was taken from my acct last year and I reached out several times with NO response.  Thus happened again this month and I could have SWORN I changed my subscription profile.   Usually when there is a charge and you contact the company they remove it. Sittercity did not.  This happened during the pandemic when people were not working.  $168 is A LOT of money for a seduce which is not needed.  It happened again last week.  Changing my settings again and putting a block on my bank account.  I highly doubt that sittercity will respond, as they didn't care to do so last time.  Tarynem@gmail.com  240-988-2844",2023-10-25 05:28:26 -0700,1808188395,FALSE,https://www.sittercity.com/account/transactions
3ccedcd3-feb2-5c39-a18a-424806c5a3b1,0,I couldn’t find any job,2023-10-02 10:00:45 -0700,1787346365,FALSE,WootricSDK-WootricSDK-resources
c36adff1-5738-5b08-b76e-c867aa157ef8,0,Not much options/families and also the families never answer anything.,2023-10-02 20:03:43 -0700,1787797098,FALSE,WootricSDK-WootricSDK-resources
653dc2b4-c38e-516f-896a-3b3cd56b04c4,0,Limited listings,2023-10-04 09:35:38 -0700,1789552797,FALSE,WootricSDK-WootricSDK-resources
9c46ca0d-d224-514a-8d40-b6ca77d620bc,0,"Annual background check is expensive. Location is inaccurate and hard to change. Not able to switch from baby sitting, to dog sitting etc. app sucks",2023-10-04 23:22:29 -0700,1790067194,FALSE,WootricSDK-WootricSDK-resources
6b4e0c73-69ba-5b10-affc-bb0e178910bc,0,Hard to get responses… rates are low as well,2023-10-06 18:37:46 -0700,1791941963,FALSE,WootricSDK-WootricSDK-resources
f2dff8fc-8857-5027-b053-9afb6ff3bd56,0,I haven’t received a response from the people who inquired about the position that I posted.,2023-10-08 10:49:07 -0700,1792763448,FALSE,WootricSDK-WootricSDK-resources
55763a2f-2083-50a7-9856-4ad3bf8dcc31,0,I feel that the search tool can be modified by time slots to help find jobs that fit sitters schedules instead of having to scroll through so many that don’t fit the schedules,2023-10-12 07:13:32 -0700,1796690952,FALSE,WootricSDK-WootricSDK-resources
64296389-ba12-5023-bef1-7c529875eac3,0,Super hard to get a job in this app,2023-10-12 21:26:58 -0700,1797243730,FALSE,WootricSDK-WootricSDK-resources
c5422e04-0bdf-542f-9f94-9df8a5f4377b,0,No work,2023-10-13 09:57:25 -0700,1797814215,FALSE,WootricSDK-WootricSDK-resources
b53829bd-d5cc-5272-9927-758b523a3724,0,Not many people wanted to work,2023-10-15 07:05:29 -0700,1798845847,FALSE,WootricSDK-WootricSDK-resources
fd11bdca-fd20-5699-b3c1-a271519161a5,0,Aloy,2023-10-15 12:52:13 -0700,1798998204,FALSE,WootricSDK-WootricSDK-resources
31c7ed1c-6fa8-597f-9953-5562d2576bfd,0,Haven’t got a job yet,2023-10-16 09:24:34 -0700,1799879226,FALSE,WootricSDK-WootricSDK-resources
064893a8-d576-56c9-8a39-98d158912c14,0,No one responds ever,2023-10-16 19:04:52 -0700,1800343498,FALSE,WootricSDK-WootricSDK-resources
6a3a9820-101a-5535-8834-013ad35f1dd4,0,Allow babysitters and nanny to know when they have a message. Also to let the person know when the clients are active on the app and see background checks,2023-10-17 12:12:14 -0700,1801182909,FALSE,WootricSDK-WootricSDK-resources
f84f81bc-be51-5dbc-808f-6fb7ad01a05e,0,Really bad first interview experience,2023-10-18 13:38:16 -0700,1802359161,FALSE,WootricSDK-WootricSDK-resources
64c9467d-06ae-5757-86b9-09489303b875,0,sucks,2023-10-19 11:12:12 -0700,1803289757,FALSE,WootricSDK-WootricSDK-resources
53ec15df-20aa-5f27-96e0-f8e95c468b14,0,Having a hard time for a responsible sitter,2023-10-19 09:53:50 -0700,1803211495,FALSE,WootricSDK-WootricSDK-resources
ea652c1d-07d9-5775-8ea0-97a52049c0c7,0,Haven’t gotten one single job.,2023-10-21 06:53:32 -0700,1804778413,FALSE,WootricSDK-WootricSDK-resources
f2749ecc-2c6f-5b49-a8d2-eabfb31da03d,0,Subscription fees too high,2023-10-21 08:16:02 -0700,1804819308,FALSE,WootricSDK-WootricSDK-resources
c6a05f42-1bb6-5d83-b113-e8b5c1e1ba36,0,Families don’t respond,2023-10-23 09:57:28 -0700,1806310032,FALSE,WootricSDK-WootricSDK-resources
8ba996e2-202d-5d75-9a4d-bdabdc568383,0,No response,2023-10-02 22:21:01 -0700,1787854215,FALSE,https://www.sittercity.com/messaging/inbox
abdcc73b-ad25-5e93-ba06-2ca10e2dbed9,0,can't even log in,2023-10-05 14:19:36 -0700,1790858419,FALSE,https://www.sittercity.com/messaging/inbox
d1a9a393-743c-5d94-b89f-e22e1580c6d3,0,No luck finding candidates and more aren't responding back,2023-10-20 09:19:02 -0700,1804182380,FALSE,https://www.sittercity.com/messaging/inbox
9ac4f7b6-08fc-57df-bff7-70aeaf4fd0fd,0,Worst decision! Care.com is way better!,2023-10-11 06:33:33 -0700,1795600349,FALSE,https://www.sittercity.com/account/providers/dashboard
461f3a27-7a34-5498-aad6-1e15ccfed225,0,Recurring charges without notification,2023-10-02 12:15:05 -0700,1787494456,FALSE,https://www.sittercity.com/account/subscription_settings
1feeaf2a-82fe-5e99-9fc6-509a43ddfd59,0,I got no job application whatsoever! Worthless.,2023-10-08 11:41:17 -0700,1792784590,FALSE,https://www.sittercity.com/account/subscription_settings
4c470add-6b94-5dba-8520-40faf1b37f36,0,Too expensive,2023-10-16 09:21:40 -0700,1799875752,FALSE,https://www.sittercity.com/account/subscription_settings
abad5ec2-fd65-50eb-ae8c-99b6a6bba07d,0,You marketplace does not have the kind of help I am looking for,2023-10-26 20:52:01 -0700,1809976541,FALSE,https://www.sittercity.com/account/subscription_settings
e67633d6-e4ad-5d75-ba61-af9f40d9f3f4,0,T,2023-10-12 04:59:55 -0700,1796562205,FALSE,https://www.sittercity.com/account/questionnaire?trigger=parent+cancels+subscription+from+account+settings
f84f81bc-be51-5dbc-808f-6fb7ad01a05e,0,Horrible interview,2023-10-18 13:40:39 -0700,1802361047,FALSE,https://www.sittercity.com/account/questionnaire?trigger=parent+cancels+subscription+from+account+settings
9a12758f-0d9d-531e-9159-c1f41ec0a87e,1,Poor selection of nanny’s,2023-10-01 15:36:49 -0700,1786480426,FALSE,https://www.sittercity.com/jobs/13257151/edit
a164500f-1801-54a7-9f60-a47a04d5fd62,1,Sorry to say but I’m unable to find a job on Sittercity. Applied for months,2023-10-07 12:09:25 -0700,1792328421,FALSE,com.sittercity.Sittercity
04577063-f2fa-5178-b365-9069a24959f6,1,Hard to get jobs,2023-10-16 13:07:37 -0700,1800117451,FALSE,https://www.sittercity.com/babysitting-jobs/fl/kissimmee/13268236?distance=25&index_in_results=1&page=1&per_page=15&search_strategy=babysitter_job&searcher_id=19458392&selected_facets%5Bnumber_of_children%5D=2&selected_facets%5Bschedule_type%5D=occasional&sort=post_date&zipcode=34759
51c00475-1081-51a7-a45d-79ac45c4ea6f,1,I don't get any responses back from the jobs I apply to.,2023-10-15 08:08:28 -0700,1798874325,FALSE,https://www.sittercity.com/babysitting-jobs/ga/buford/13269399
b5ae64dc-ea70-57fd-bd9a-65ac3d8d9339,1,Lots of experience. Not finding work.,2023-10-17 21:58:15 -0700,1801516548,FALSE,https://www.sittercity.com/nanny/wa/lacey/1612562?source=my_sittercity
dc83d3c6-f611-54ac-b520-84c1044f6356,1,Never can find a good nanny or sitter,2023-10-18 20:59:05 -0700,1802588449,FALSE,https://www.sittercity.com/jobs/13271620/edit
b087421e-d32e-59cd-b21e-7936ae408689,1,Nannies are not serious about jobs and often cancel last minute,2023-10-21 09:06:43 -0700,1804844177,FALSE,https://www.sittercity.com/account/transactions
2bc13f7d-73b0-55eb-bf4d-5811d7d06841,1,It is impossible to apply for a position. I've tried three times to add my ID for various jobs without success. Families in need of sitters are missing out on quality sitters.,2023-10-23 05:23:43 -0700,1805966733,FALSE,https://www.sittercity.com/sitter/verify_identity?return_path=%2Fbabysitting-jobs%2Fnh%2Fhollis%2F13267225&utm_campaign=google_jobs_apply&utm_medium=organic&utm_source=google_jobs_apply
badb72e1-9887-5b4d-9e9f-dfc0d8d63a45,1,Not enough job opportunities,2023-10-24 06:14:35 -0700,1807144652,FALSE,https://www.sittercity.com/jobs/search?utf8=%E2%9C%93&search_strategy=nanny_job&zipcode=02338&distance=15&keyword=&selected_facets%5Brate%5D=&selected_facets%5Bschedule_type%5D=&selected_facets%5Bnumber_of_children%5D=&selected_facets%5Bchildren_ages%5D%5B%5D=toddler&selected_facets%5Bchildren_ages%5D%5B%5D=elementary&selected_facets%5Bchildren_ages%5D%5B%5D=pre-school&selected_facets%5Bchildren_ages%5D%5B%5D=junior-high
5da7f22a-e6f9-50e1-9de7-a5691f540d05,1,"My former sitter Ashley was horrible and I would like to leave a review however, he won’t let me",2023-10-25 19:31:36 -0700,1808912628,FALSE,https://www.sittercity.com/account/seekers/upgrade
27a07e09-019b-5040-965e-5814797a8539,1,Nobody responds to my messages.,2023-10-07 09:53:08 -0700,1792275181,FALSE,WootricSDK-WootricSDK-resources
11858e5e-3627-5600-b029-d9d21bd95ae7,1,I’ve gotten no jobs on here,2023-10-07 21:29:13 -0700,1792485381,FALSE,WootricSDK-WootricSDK-resources
ac429b55-e385-5f3d-b93e-4a29ca261c30,1,Hard to find a sitter that isn’t ridiculously expensive,2023-10-07 23:37:51 -0700,1792515427,FALSE,WootricSDK-WootricSDK-resources
bd7d92bf-bb52-5ca7-b4ec-a0d243b0a696,1,I haven’t gotten a single job i’ve been applying for a month now.,2023-10-05 20:42:22 -0700,1791036820,FALSE,WootricSDK-WootricSDK-resources
5dcdd036-9472-57e0-b3bc-e2b1559130ae,1,Obscure,2023-10-08 12:39:30 -0700,1792807161,FALSE,WootricSDK-WootricSDK-resources
96cd968e-bb69-5460-8333-356536b23c71,1,Hard to find work,2023-10-08 15:21:50 -0700,1792864877,FALSE,WootricSDK-WootricSDK-resources
66b37051-76df-560a-a3b3-02a9c64ff8f6,1,The sitters are extremely flaky in care.com they seem to be more legit,2023-10-10 07:17:22 -0700,1794566351,FALSE,WootricSDK-WootricSDK-resources
11c393ee-44cd-5991-a2ca-8b49cd0dead7,1,My job posting expires too quickly and I have to rewrite it all the time,2023-10-10 06:19:07 -0700,1794496247,FALSE,WootricSDK-WootricSDK-resources
603e1798-ca64-5ec8-88db-868fbafdf06e,1,"I’m nanny, I applied in this page almost 2 months ago and I payed around $60, but I can’t find anything get. Is not to many jobs for apply, sorry but I’m feeling frustrated!",2023-10-11 11:24:32 -0700,1795938266,FALSE,WootricSDK-WootricSDK-resources
c1c663d1-9462-5167-8dba-b3ddbcf37db2,1,It’s worthy of finding a job.,2023-10-12 12:20:47 -0700,1796966390,FALSE,WootricSDK-WootricSDK-resources
f70978f9-4c0c-5d7d-8503-a1e23da17255,1,So far no luck on finding a sitter.,2023-10-17 21:15:44 -0700,1801499930,FALSE,WootricSDK-WootricSDK-resources
1c83e9ba-5d62-5e0f-bcfd-57639cb7f73e,1,I apply to so many jobs and I’ve heard back from 1,2023-10-19 10:29:17 -0700,1803247966,FALSE,WootricSDK-WootricSDK-resources
9850aaf3-5f35-5212-80ad-b11a99872be7,1,I haven’t been able to find a sitter for my job yet.,2023-10-19 15:04:42 -0700,1803472412,FALSE,WootricSDK-WootricSDK-resources
46fb9c3a-ed43-539a-a479-ad2ca4ab21d1,1,Too expensive,2023-10-20 06:58:14 -0700,1804035441,FALSE,WootricSDK-WootricSDK-resources
aa36815f-a5a0-545c-91f1-fec0d732270a,1,"I am leaving my king for a Monday through Friday ,full time commitment. I very rarely see these jobs on the site .The pay scale needs to be set at reasonable rates of at least minimum wage . I have lots and med for weeks and can’t find anything close to where The live that meets those criteria.",2023-10-20 07:23:59 -0700,1804064117,FALSE,WootricSDK-WootricSDK-resources
b670b434-74c3-5e0b-81d3-736a40aeab29,1,The responses take more than a week to respond. I’m hoping more responses back soon.,2023-10-23 06:19:11 -0700,1806038838,FALSE,WootricSDK-WootricSDK-resources
88118368-80a8-58c0-a2e6-c5652bcade6c,1,No work after a half of year of signing up,2023-10-24 05:14:07 -0700,1807079296,FALSE,WootricSDK-WootricSDK-resources
7a5811b0-789b-56bd-a60e-73d485b0b550,1,Can’t ask questions before applying,2023-10-24 15:11:45 -0700,1807686174,FALSE,WootricSDK-WootricSDK-resources
1477739c-d0f9-54f9-be8c-6bda8f88b271,1,Sitters are not carefully vetted in my opinion. Two sitters just quit and it’s been a terrible experience. I don’t want to give feedback on the platform for safety of my children as these sitters know where we live and where my kids go to school.,2023-10-25 19:50:43 -0700,1808920849,FALSE,WootricSDK-WootricSDK-resources
74f71c6a-c183-51a6-913f-83e0749defb7,1,Made me believe I was hired,2023-10-10 16:13:46 -0700,1795058336,FALSE,https://www.sittercity.com/messaging/inbox
1c300d4e-8b14-5542-bba2-eaecd90e9e5b,1,Too expensive,2023-10-18 17:31:33 -0700,1802493028,FALSE,https://www.sittercity.com/messaging/inbox
47f9dd73-f61e-56aa-8b2d-25cca352631a,1,Facebook groups in area are in my neighborhood and it's free to connect. This site is matching people from too far away and they are often not willing to meet first.,2023-10-06 06:13:53 -0700,1791398055,FALSE,https://www.sittercity.com/account/questionnaire?trigger=parent+cancels+subscription+from+account+settings
b16b702d-1bf7-5d19-9774-1725254f0773,2,x rt rtttttttttttrrjjjg we. e c    the 3’cc r l m,2023-10-05 20:29:41 -0700,1791027310,FALSE,https://www.sittercity.com/messaging/inbox/121381464?direction=desc&page_number=1&page_size=10&sort_by=received_at
7377fe62-7cab-5e64-a3de-142ab2741060,2,"me he apuntado a muchas ofertas y no me han contactado de ninguna, pero siguen publicadas mucho tiempo",2023-10-06 14:29:15 -0700,1791845108,FALSE,https://www.sittercity.com/direct_jobs/13264259?utm_medium=Email&utm_source=20231006-daily-jobs&utm_campaign=2021_SCSitter_Jobs_Daily&utm_content=job-five
47bd1eb7-94ff-514a-bd9a-138022316903,2,Applicants are not local to my area and cannot be considered.,2023-10-18 05:03:58 -0700,1801799217,FALSE,https://www.sittercity.com/messaging/inbox/121607756?direction=desc&page_number=1&page_size=10&sort_by=received_at
e5490b4b-4595-55ed-880c-4b9b7b88bcc0,2,Too many agencies posting as people..  There are so many listings that are so old,2023-10-25 20:34:40 -0700,1808938437,FALSE,https://www.sittercity.com/messaging/sentbox
ab831b2c-42b9-5e69-8744-b8bbda8eb300,2,Because I paid for a background check and it keeps saying I need to pay for it although I already did,2023-10-07 15:32:30 -0700,1792391697,FALSE,WootricSDK-WootricSDK-resources
